"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance","GeneLabel"
"CHRNA10",137.339582978294,0.10693297809591,0.179968917682072,0.594174702349519,0.552395270994503,0.808642836512017,"Not Significant",""
"CHRNA3",98.4737523443712,-0.354366698957014,0.209930847540135,-1.68801633065986,0.0914080941354774,0.309638464570534,"Not Significant",""
"CHRNA5",121.160174941307,-0.105174051670905,0.185350823128958,-0.567432342060498,0.570420481676373,0.819371284494889,"Not Significant",""
"CHRNA7",39.6301887444393,0.36095674196552,0.341235465915252,1.05779374660653,0.290149484378579,0.6030564639439,"Not Significant",""
"CHRNB1",94.2645112332131,-0.113990390438365,0.244938762682914,-0.465383221462302,0.641657047488957,0.856447212670582,"Not Significant",""
"CHRNB2",61.5456473573339,0.384453763277892,0.257521994312495,1.49289680791835,0.135464200848547,0.392201114837699,"Not Significant",""
"CHRNG",90.5464925474407,-0.529695548641384,0.226467140884217,-2.33895101326066,0.0193379689002476,0.108405548287519,"Not Significant",""
"CHST12",192.740429399971,-0.132755710593705,0.178281800102003,-0.74463972496211,0.456489546207695,0.741022698804282,"Not Significant",""
"CHST14",154.663599081121,-0.0791154652185436,0.176102693079351,-0.449257554413973,0.653245873269689,0.862705501786651,"Not Significant",""
"CHST3",226.388213220069,-0.588907247629803,0.137045031361666,-4.29718058202095,1.72984268231352e-05,0.000377099651563934,"Not Significant",""
"CHST4",60.5236705654456,0.0665272698925656,0.272182032765032,0.2444219745761,0.806904024545579,0.927221761560392,"Not Significant",""
"CHSY1",723.654811243429,-0.0712254899445872,0.0884510755604696,-0.805252954735342,0.420673723834017,0.717192419214399,"Not Significant",""
"CHTF18",958.472898387973,-0.158051599048784,0.0792882089343029,-1.99338087179827,0.0462197568263992,0.200606392507679,"Not Significant",""
"CHTF8",1595.11899694147,0.0728581916941497,0.0673975285899367,1.08102171130691,0.279687455990713,0.592164735608892,"Not Significant",""
"CHTOP",1631.39242186694,0.00693435904400961,0.0593615204740928,0.116815724877465,0.907006082417879,0.967731427271881,"Not Significant",""
"CHUK",830.531869708691,0.0106129543518407,0.0783113901965568,0.135522486897536,0.892198786291616,0.961447802198306,"Not Significant",""
"CHURC1",427.94391082087,0.0328048437331558,0.111669496108265,0.293767276440033,0.768935741929477,0.91145017637274,"Not Significant",""
"CIAO1",1899.61603597144,0.057696510146616,0.0603518058830904,0.956003044190291,0.33907069650136,0.650677569951813,"Not Significant",""
"CIAPIN1",583.429831183206,0.177553407237145,0.0917550063795159,1.9350814112829,0.0529803062157467,0.218757393406954,"Not Significant",""
"CIB1",1251.23155519964,0.0785285789006329,0.0706421810058482,1.11163865246646,0.266293546499723,0.577721592406179,"Not Significant",""
"CIC",2883.88069312641,-0.0294625679462365,0.0536135980343295,-0.549535360924131,0.582638104521317,0.824462298407201,"Not Significant",""
"CICP14",949.681882675333,-0.000118159953192284,0.0734521936629431,-0.00160866472871451,0.998716471803037,0.99986299614939,"Not Significant",""
"CIDECP",56.5822269086071,-0.0537007178887219,0.271140871190722,-0.19805467782446,0.843002284211557,0.943175173705916,"Not Significant",""
"CINP",229.376453972095,-0.159984535029696,0.151357981302152,-1.05699437620223,0.290514154064278,0.603253835281221,"Not Significant",""
"CIPC",495.002007997156,0.00944779935214933,0.0986538004938424,0.0957672112463527,0.923705459266048,0.974052354105813,"Not Significant",""
"CIR1",317.271669217368,0.188661447218656,0.124912221929006,1.51035218415923,0.130953582682217,0.385957317410404,"Not Significant",""
"CIRBP",1453.88793953434,0.152783450720475,0.0625317599164641,2.44329363070186,0.0145538905935269,0.088218970999551,"Not Significant",""
"CIRH1A",1458.8252534609,0.0411136501854635,0.063280182239895,0.64970815080149,0.515880757939965,0.785120152259071,"Not Significant",""
"CISD1",232.291492138033,-0.14901424473522,0.138629395024634,-1.07491087809148,0.282414631239739,0.595013162241239,"Not Significant",""
"CISD2",487.71534823344,-0.145068558464794,0.103362600394098,-1.40349176502604,0.160470245925997,0.435319172439515,"Not Significant",""
"CISD3",768.385291662706,-0.118637164261187,0.0858280646266356,-1.38226540208352,0.166890225047072,0.443607075361499,"Not Significant",""
"CIT",2686.55073968672,-0.276084045202484,0.0510621596849253,-5.40682272167956,6.41525834193566e-08,2.56469725275411e-06,"Not Significant",""
"CITED2",169.363263613919,0.542139920701865,0.16102439334927,3.36681858832367,0.000760406926289821,0.00917771535849551,"Not Significant",""
"CIZ1",2479.26403632669,0.203083165414528,0.0603345461471176,3.3659516542867,0.000762800763176052,0.00919140275496693,"Not Significant",""
"CKAP2",2519.18698709471,-0.137612342109821,0.0567306769114943,-2.42571302867602,0.0152783460502557,0.0913055994684212,"Not Significant",""
"CKAP2L",409.377059283405,-0.16872228078825,0.112760338425221,-1.49629101104677,0.134577836534502,0.390953571712414,"Not Significant",""
"CKAP4",558.079730134415,0.482471661663596,0.104937467841709,4.59770634442384,4.27167488101598e-06,0.000109354876954009,"Not Significant",""
"CKAP5",7538.62170833684,-0.151917986226939,0.0372538698482616,-4.07791155242971,4.54420459327901e-05,0.000862767263760443,"Not Significant",""
"CKB",1618.32208727891,-0.177854161466248,0.0683698663367966,-2.60135306671686,0.00928568331134978,0.0639738861563815,"Not Significant",""
"CKLF",108.103876559744,-0.0816764107239361,0.197690570456999,-0.41315278991368,0.679494674471524,0.877102715550504,"Not Significant",""
"CKMT2",330.386985336756,0.213526876918129,0.116609943430421,1.83112066292646,0.067082535033112,0.25379008327798,"Not Significant",""
"CKMT2-AS1",287.305148661543,0.131738525027699,0.142599744442064,0.923834229459101,0.355572630658663,0.664342615438054,"Not Significant",""
"CKS1B",639.978464076902,-0.0772691058378186,0.0888875185033423,-0.869290842391029,0.384688070485805,0.688587871016789,"Not Significant",""
"CKS2",269.461801950599,-0.301152060131052,0.151650262824976,-1.98583276099311,0.0470518967592165,0.202713299790893,"Not Significant",""
"CLASP1",3821.7166894065,0.00700061847132329,0.0464569441500828,0.150690464028526,0.880219895935489,0.957376917225005,"Not Significant",""
"CLASP2",1155.98954515146,-0.166780745163057,0.0671481706662372,-2.48377198527191,0.0129999017320448,0.0812048656138686,"Not Significant",""
"CLASRP",1318.71677180298,-0.102320987435331,0.0684289310317445,-1.49528840934054,0.134839188722559,0.39118406466262,"Not Significant",""
"CLCC1",518.573353300899,-0.090631767268642,0.0928640142327203,-0.975962196093697,0.329083198548751,0.641704990706993,"Not Significant",""
"CLCF1",315.65297842379,0.122921898496111,0.128842454168608,0.954048099202227,0.340059295754087,0.651140242581935,"Not Significant",""
"CLCN1",58.2940509019827,0.598616655774867,0.275354627847659,2.1739843650133,0.0297063094145754,0.148012815085002,"Not Significant",""
"CLCN2",625.81951960763,-0.16602989323191,0.0857094429347046,-1.93712486684104,0.0527300815948947,0.218214266916156,"Not Significant",""
"CLCN3",2779.46804904005,0.183349062903134,0.0497624481681482,3.68448638788017,0.000229164271539378,0.00338800916950618,"Not Significant",""
"CLCN5",271.919497750643,0.08161475260614,0.13555597400428,0.602074185262857,0.547124757180848,0.805208719796564,"Not Significant",""
"CLCN6",635.736388976653,-0.167196363335191,0.087429706990967,-1.9123518663109,0.0558310773936799,0.226553693361673,"Not Significant",""
"CLCN7",962.709626664473,0.0573692309536977,0.0708254352195644,0.810008872883712,0.417935076179917,0.715221777860447,"Not Significant",""
"CLDN1",1253.72430178423,0.453215067944621,0.0906957161461307,4.99709453988315,5.82005397149828e-07,1.78042405769608e-05,"Not Significant",""
"CLDN12",1876.3710384844,0.140251284491197,0.0638019113213901,2.19823014054716,0.027932709831365,0.142117887677573,"Not Significant",""
"CLDN15",417.675481890545,0.0668047342734045,0.108791000643881,0.614064893952806,0.5391724455049,0.799471627364621,"Not Significant",""
"CLDN20",81.76220835301,-0.513391992846277,0.252830934369775,-2.03057428129195,0.0422981988699026,0.189329852119515,"Not Significant",""
"CLDN3",755.262186542178,0.00489484408257567,0.0821482813768849,0.0595854715464929,0.952485789834093,0.982307770532129,"Not Significant",""
"CLDN4",4069.80516506732,0.00280333813641916,0.0578656852468691,0.048445605101874,0.961361114335069,0.985726067287564,"Not Significant",""
"CLDN7",977.761641803122,0.256625520633196,0.0989525137876414,2.59342093303391,0.0095026386330836,0.0650997666356601,"Not Significant",""
"CLDN9",64.2601971372425,0.440118260615556,0.267547498381458,1.64500981425008,0.0999677871840086,0.327583640374816,"Not Significant",""
"CLDND1",456.604305499078,0.0225170739830564,0.099040665927468,0.227351803142627,0.820150194482155,0.932797453318968,"Not Significant",""
"CLEC16A",1298.43280704165,0.140580538539579,0.0682183126051971,2.06074488170306,0.0393273853742713,0.180631163796464,"Not Significant",""
"CLEC3A",2430.76956915848,-0.0649424554080419,0.0606488906270537,-1.07079378924489,0.284262160131568,0.597073137046514,"Not Significant",""
"CLHC1",206.854440572015,0.277374030706228,0.145512079942472,1.90619246742873,0.0566252391732221,0.228568600280956,"Not Significant",""
"CLIC1",7152.32135368059,0.0543661620262834,0.0382827492707466,1.42012167521696,0.155572261018977,0.426151761364542,"Not Significant",""
"CLIC3",92.3283824499238,-0.167163935817713,0.210385313576803,-0.794560860621517,0.426868993240445,0.721101221273973,"Not Significant",""
"CLIC4",4041.52526442908,0.235909320070897,0.0577604867445806,4.08426821460315,4.42159361373713e-05,0.000847726207879525,"Not Significant",""
"CLIC5",415.47406426513,0.485286829551205,0.112767268665998,4.30343693956588,1.68168729220751e-05,0.000367353008501376,"Not Significant",""
"CLINT1",2240.42793637902,-0.0734375723606339,0.0528675755384979,-1.38908530630759,0.164806811316078,0.440889003292892,"Not Significant",""
"CLIP1",2334.5725638612,0.288442509952854,0.0544285586388442,5.29946993207717,1.16139359586433e-07,4.34539880791084e-06,"Not Significant",""
"CLIP2",205.268312034705,0.141966082159728,0.14666238507054,0.967978818096038,0.333054948522888,0.645238689437863,"Not Significant",""
"CLIP3",225.736983581266,-0.215076613006265,0.137858987533984,-1.56012035815398,0.118731441471816,0.363699317929076,"Not Significant",""
"CLIP4",169.749801182911,0.817698835657903,0.173921989643602,4.701526456393,2.58223798611376e-06,6.88848568434588e-05,"Not Significant",""
"CLK1",1601.1697164423,0.171404548470194,0.0581478064196897,2.94773885764594,0.00320107349865216,0.0280372535968381,"Not Significant",""
"CLK2",1037.20650284705,-0.0780174125563207,0.0825625481707126,-0.944949184405088,0.344684819586835,0.65527959350538,"Not Significant",""
"CLK3",1407.8620064152,-0.0607162704230063,0.0602235231311059,-1.00818197385809,0.313367110054246,0.625012532640757,"Not Significant",""
"CLK4",409.642349422384,0.146864372626554,0.108781567132412,1.35008509711748,0.176988688124994,0.45776375807277,"Not Significant",""
"CLMN",1877.93854656014,0.300121082056544,0.0570516326151742,5.26051697908327,1.43650937823193e-07,5.16294208058135e-06,"Not Significant",""
"CLMP",45.3746654027372,0.0611183510589206,0.306784506447934,0.199222417606977,0.842088764178038,0.942601967389224,"Not Significant",""
"CLN3",362.58420662374,0.00064525423858069,0.110103328203477,0.0058604426324718,0.995324070069732,0.998916855286876,"Not Significant",""
"CLN5",206.201086914542,0.0164091740856252,0.149975770849885,0.109412166996292,0.912875583817267,0.969693566212532,"Not Significant",""
"CLN6",1654.12971797856,-0.135236227157008,0.0601776963584406,-2.24728155679956,0.0246220388019466,0.12905344475503,"Not Significant",""
"CLN8",248.472844294757,-0.0459851757506696,0.132182949190445,-0.347890374910727,0.727922514023231,0.897115314579983,"Not Significant",""
"CLNS1A",2102.69521120374,-0.207438961620413,0.0584480695565703,-3.54911570551767,0.000386527198037354,0.00522725196826791,"Not Significant",""
"CLOCK",1685.04045161161,0.0178270455029754,0.0583701441970647,0.305413765002688,0.760051039350559,0.908034163976821,"Not Significant",""
"CLP1",208.022988834805,-0.0235320484473054,0.147903672061177,-0.159103882407814,0.873587029466572,0.955637198860436,"Not Significant",""
"CLPB",694.684183683509,-0.203952130585779,0.0840851837038227,-2.42554183272251,0.0152855539907475,0.0913055994684212,"Not Significant",""
"CLPP",287.591633494281,-0.0827014882771003,0.132710181103723,-0.62317365246049,0.533170413768153,0.796236073861928,"Not Significant",""
"CLPTM1",2037.38385401172,0.0242157017953401,0.0590546793388128,0.410055597057906,0.681765164046843,0.87781851881863,"Not Significant",""
"CLPTM1L",3401.79210420654,0.0557995297895255,0.0498760731814331,1.11876349179585,0.263241050480944,0.575041385606615,"Not Significant",""
"CLPX",1231.87468720997,-0.0777055686948125,0.0695688464220649,-1.11695928121883,0.264011735737869,0.575251492890396,"Not Significant",""
"CLRN3",350.882154291144,-0.0569011685595674,0.114139138646301,-0.498524601065154,0.61811433397357,0.84618860693708,"Not Significant",""
"CLSPN",869.646740635869,0.223404280451882,0.079538512990031,2.80875606110317,0.0049733314690567,0.0395481486629293,"Not Significant",""
"CLSTN1",5056.4500222382,0.038295375179506,0.048792880121524,0.784855804456043,0.432538116903186,0.725637641049814,"Not Significant",""
"CLSTN3",934.929764401499,-0.0595843428822411,0.076164003027414,-0.782316324166873,0.434028695602084,0.726783736737382,"Not Significant",""
"CLTA",943.118389657871,0.0442544310108432,0.0725656687768121,0.609853554122889,0.541958821947549,0.801323652838042,"Not Significant",""
"CLTB",312.519720918088,0.00612926554001768,0.126162979107516,0.0485821243551512,0.961252315839877,0.985726067287564,"Not Significant",""
"CLTC",10946.8081863308,-0.10662078024227,0.0331314054531469,-3.21811824110657,0.00129034612860442,0.0137939419110591,"Not Significant",""
"CLU",64.1623383853901,0.00743808267242214,0.262922324559388,0.0282900384548443,0.977430825583059,0.992045299257881,"Not Significant",""
"CLUAP1",116.941060064959,0.197232336859462,0.212583340703725,0.927788302726613,0.353517392859479,0.662538633008671,"Not Significant",""
"CLUH",2341.38518952843,-0.138799592374769,0.0568108023451642,-2.44319014421706,0.0145580648414829,0.088218970999551,"Not Significant",""
"CLUHP3",532.149188387712,0.123465035099059,0.094530295247799,1.30608959567312,0.191522090722924,0.480600231784852,"Not Significant",""
"CLYBL",43.198370943293,0.286399095194878,0.326678569338562,0.876699979967345,0.380649617657414,0.685479355899912,"Not Significant",""
"CMAS",478.381346655836,0.0413112313954771,0.10262490989661,0.402545848148334,0.687282353523799,0.880571086365728,"Not Significant",""
"CMBL",868.917199366617,-0.104119147417998,0.079887042622941,-1.30332960139018,0.192462259293246,0.482130349803785,"Not Significant",""
"CMC1",142.1839181787,-0.123588729831361,0.179374333949191,-0.688998961614923,0.490823921018476,0.767573507567735,"Not Significant",""
"CMC2",385.633323909583,-0.386127075992751,0.107842735186895,-3.58046441722367,0.000342984050653683,0.00471708130738788,"Not Significant",""
"CMIP",1984.00953558397,0.0665671050558384,0.0637984696484661,1.04339658024131,0.296764656728721,0.609907142607567,"Not Significant",""
"CMPK1",2313.40768125093,0.0224449016964379,0.0603980777367641,0.371616159611248,0.710178655798922,0.890362311660613,"Not Significant",""
"CMSS1",582.128555526371,0.0064387204737683,0.0884681223920037,0.0727801189815945,0.941981091748069,0.979074178788346,"Not Significant",""
"CMTM1",93.5627927877965,0.0491298574888055,0.214187240788147,0.229378077368296,0.818575073690986,0.931792454582952,"Not Significant",""
"CMTM3",272.017193777683,-0.0449132581101794,0.128529252669826,-0.34943996932399,0.726759031030673,0.896431224117539,"Not Significant",""
"CMTM4",3652.08939883655,-0.0138979873023852,0.044166812925465,-0.314670368582835,0.753011944594349,0.905535504487754,"Not Significant",""
"CMTM6",909.491767997058,-0.079345950832937,0.0796764496103652,-0.995851989150565,0.319322065578903,0.631974444720922,"Not Significant",""
"CMTM7",314.813687246984,-0.0631112533124793,0.119711930605193,-0.527192678235376,0.59805979264409,0.834230809125568,"Not Significant",""
"CMTM8",68.8849050936997,-0.115264148972525,0.259283841510988,-0.44454813805912,0.65664633360436,0.865294823685463,"Not Significant",""
"CMTR1",894.829790244974,-0.0776264476876345,0.0851530226063604,-0.911611183157653,0.361973433286607,0.66952926080849,"Not Significant",""
"CMTR2",2859.20201232395,0.299688149358795,0.0499249458376063,6.0027736501429,1.93974949229254e-09,1.03302279531142e-07,"Not Significant",""
"CMYA5",46.8631550622623,0.107165993557704,0.29412385760863,0.364356684388053,0.715591676479791,0.892852821136649,"Not Significant",""
"CNBP",4638.61895915999,-0.0458204129826836,0.0476034580548799,-0.962543791038443,0.335776517024846,0.648273476637543,"Not Significant",""
"CNDP2",2058.9494864469,0.133341010992628,0.0536680365165522,2.48455169310141,0.0129714673789935,0.0810947502283878,"Not Significant",""
"CNEP1R1",177.111756176388,0.0421513994635484,0.155188138027483,0.271614828293666,0.785918196636184,0.918927996782065,"Not Significant",""
"CNGA1",222.10137490493,-0.23893351950893,0.138326457461482,-1.72731611792678,0.0841109060531715,0.293693788257449,"Not Significant",""
"CNIH1",710.705924840777,0.121443825672644,0.0805792329745721,1.5071355383957,0.13177591910549,0.387598107556401,"Not Significant",""
"CNIH4",781.639890794581,0.0543527473028415,0.0777763536518108,0.698833832531772,0.484655882373777,0.76403024260339,"Not Significant",""
"CNKSR1",702.023307376869,-0.0122199894141636,0.0877205230593958,-0.139305934209825,0.889208400785353,0.960430504982289,"Not Significant",""
"CNKSR3",172.474969075344,-0.162827546822436,0.156753908919076,-1.03874632502144,0.29892273026468,0.612193751582064,"Not Significant",""
"CNN2",3208.60451941585,-0.0611745748052734,0.0527233581324298,-1.16029359608726,0.245929290931128,0.553710879997997,"Not Significant",""
"CNN3",93.8354683844081,-0.217870634610063,0.220986291728341,-0.985901129459614,0.324181632597181,0.636296717970663,"Not Significant",""
"CNNM2",661.127732786853,-0.046215321836262,0.0974194034366331,-0.474395451069693,0.635217936300148,0.853822782469764,"Not Significant",""
"CNNM3",839.904009919604,-0.0266913975133666,0.0812538852553167,-0.328493799767194,0.742538331509795,0.903152399215714,"Not Significant",""
"CNNM4",708.514354296456,0.309899848038017,0.0820398447646376,3.77743094135639,0.00015845442187018,0.00252144702718611,"Not Significant",""
"CNOT1",10716.5976023355,-0.0433601563215598,0.034414871443106,-1.25992498310627,0.207696425290339,0.501606461078555,"Not Significant",""
"CNOT10",611.889716401505,0.0461055853572739,0.0913253656838682,0.504849720688477,0.613664390722765,0.842920027637095,"Not Significant",""
"CNOT11",1204.69744192037,0.0745551622546456,0.0677803020792022,1.09995323077089,0.271352499973698,0.583234007897511,"Not Significant",""
"CNOT2",2199.04638003436,-0.000889559982021305,0.0577961889823843,-0.0153913259279506,0.987719983515199,0.995237475611055,"Not Significant",""
"CNOT3",1864.03734328548,-0.00887109842555186,0.0604903767587885,-0.14665305294636,0.883405876154034,0.958547606698415,"Not Significant",""
"CNOT4",846.003859485061,-0.0430264617492316,0.0915157352300763,-0.470153702432269,0.638245208729184,0.85517238741087,"Not Significant",""
"CNOT6",3105.06121066596,-0.082971791502844,0.0480669845795063,-1.72617009843009,0.0843168157658869,0.294131239697782,"Not Significant",""
"CNOT6L",877.819230933951,-0.081531352963896,0.0852812860992739,-0.956028651690212,0.339057759251054,0.650677569951813,"Not Significant",""
"CNOT6LP1",75.5647453493524,0.19410866618657,0.239511175449306,0.810436781592493,0.417689185264227,0.715221777860447,"Not Significant",""
"CNOT7",830.417734759608,-0.0672555820804625,0.0810317192699157,-0.829990807136091,0.406543981219768,0.706982454291367,"Not Significant",""
"CNOT8",1116.9761787192,0.0836982816661428,0.0679532180100566,1.23170445958506,0.218059503348562,0.516959462890275,"Not Significant",""
"CNP",1404.30540510072,0.0999166270159142,0.0666360860182012,1.49943721167271,0.133760246062673,0.389975926183122,"Not Significant",""
"CNPPD1",920.871857780214,0.232587865942536,0.0779363270852208,2.98433188528642,0.00284198326292065,0.0254574707013739,"Not Significant",""
"CNPY2",101.480527453749,-0.105935914162731,0.205692903958317,-0.51501978009022,0.606539197929424,0.83876231768254,"Not Significant",""
"CNPY3",721.781189960336,-0.162297857330605,0.0830972600766574,-1.95310720450813,0.0508068934670655,0.21261089460035,"Not Significant",""
"CNPY4",134.568954729431,-0.0608766879755009,0.173605597112626,-0.350660859949161,0.725842792405583,0.896217467150302,"Not Significant",""
"CNST",698.400825887754,0.139054071335174,0.0857144322446903,1.62229472556283,0.1047402575051,0.337475245928776,"Not Significant",""
"CNTF",40.2624550651006,0.111383166753095,0.318885645432479,0.349288744565581,0.726872547521047,0.896431224117539,"Not Significant",""
"CNTLN",59.1767528646652,-0.0947245564305142,0.274034558169141,-0.345666462884756,0.72959339104129,0.898264154748101,"Not Significant",""
"CNTNAP2",120.729527314829,0.204884228620241,0.20120863388197,1.01826757961304,0.30855081115134,0.622132573762659,"Not Significant",""
"CNTNAP3B",58.5596978348037,0.635356338384735,0.276779389513249,2.29553341924082,0.0217025734699308,0.118077536194344,"Not Significant",""
"CNTRL",1063.75364587072,-0.0630454890221242,0.0712664694561229,-0.884644482928117,0.376348407110619,0.682005590800248,"Not Significant",""
"CNTROB",765.074301739209,-0.117507585370045,0.0864897715303363,-1.35862985056943,0.17426391119239,0.454295177484925,"Not Significant",""
"COA1",2106.12629393693,-0.085673376425033,0.0596615001595233,-1.43599098574389,0.15100490630492,0.4193878174346,"Not Significant",""
"COA3",327.699386931878,-0.031669573252548,0.126739840943918,-0.249878593950276,0.802681237755983,0.925468127475925,"Not Significant",""
"COA4",1203.7901500884,0.0148310831831531,0.0654471304958983,0.226611664572255,0.8207257212261,0.933073672901166,"Not Significant",""
"COA5",347.67280052277,-0.105265902612866,0.121077167874944,-0.869411669106683,0.384622002766809,0.688573967430033,"Not Significant",""
"COA6",112.552800679058,0.142258864060238,0.210256867443985,0.676595565175236,0.498662593673024,0.77330724311034,"Not Significant",""
"COA7",502.123913653426,-0.232787544410588,0.097139735606016,-2.39641937419656,0.0165561354307403,0.0967122210589923,"Not Significant",""
"COASY",1833.17138242922,-0.0882320322643895,0.0556466052105881,-1.58557798684189,0.112835073075734,0.35264283279527,"Not Significant",""
"COBL",530.883505414228,-0.0278071849056599,0.0920323345752035,-0.302145816837206,0.762540906806194,0.908474600923905,"Not Significant",""
"COBLL1",1826.33398117794,-0.089421751236362,0.0640577074892285,-1.3959561579908,0.16272769788086,0.438392120865196,"Not Significant",""
"COG1",901.856933967164,0.148530987988445,0.0741681029319413,2.00262622497896,0.0452174228266622,0.198141932098095,"Not Significant",""
"COG2",927.849997543264,-0.030100244649136,0.0760229692048156,-0.395936188285965,0.692152103598303,0.883088528084851,"Not Significant",""
"COG3",1484.02578267312,0.113100457167997,0.0687362449386291,1.6454267652965,0.0998818337341103,0.327469391541246,"Not Significant",""
"COG4",1234.35406767855,-0.00999000072002806,0.0639439421385729,-0.156230604274893,0.875851254194006,0.955750614598832,"Not Significant",""
"COG5",2419.19765775125,0.261156824860406,0.0519720931797241,5.0249433663813,5.03581120576388e-07,1.5601392168685e-05,"Not Significant",""
"COG6",762.143113408002,0.0357633347005849,0.0812536919554611,0.4401441194843,0.659832729246024,0.866475808599531,"Not Significant",""
"COG7",611.146764632085,-0.0183737978609307,0.087648450845047,-0.20963060594663,0.833955990269095,0.93882778969346,"Not Significant",""
"COG8",479.144376643439,-0.015377105043291,0.112140123482993,-0.137124024530106,0.890932763007331,0.960790526743993,"Not Significant",""
"COIL",404.605209267558,0.01648108405437,0.109753221107428,0.150164923526373,0.880634499024884,0.957613727533431,"Not Significant",""
"COL10A1",107.657085507213,0.285465697834529,0.202137032800897,1.41223848930102,0.157879751044229,0.430532858762359,"Not Significant",""
"COL16A1",768.411510866046,0.393507904340917,0.0816480544333298,4.81956253669508,1.43873350169179e-06,4.03624666725316e-05,"Not Significant",""
"COL17A1",1783.79618436773,0.29750050024781,0.0589902337546991,5.04321616159237,4.57771613517765e-07,1.43961279837311e-05,"Not Significant",""
"COL18A1",797.120965353336,0.100100012845322,0.0818499514020542,1.22296972851727,0.22134113003697,0.521778638045148,"Not Significant",""
"COL1A1",39.9403013906166,-0.298675704232665,0.323641413734696,-0.922859966485945,0.356080185603138,0.665120592463004,"Not Significant",""
"COL27A1",2076.84008838626,-0.17003527717592,0.0532229539205294,-3.19477339476142,0.00139940671016117,0.0146958564343408,"Not Significant",""
"COL4A2",88.4619329615138,-0.3356105309837,0.217912472285288,-1.54011621025677,0.123532029118531,0.371960721262568,"Not Significant",""
"COL4A3BP",928.937649779589,0.0229396365192947,0.0756682973903305,0.303160468920846,0.761767573451265,0.908369079986995,"Not Significant",""
"COL6A6",54.1569581123747,-0.222267022689836,0.297268965709326,-0.747696693327792,0.454643126129893,0.740238122810804,"Not Significant",""
"COL9A3",455.817020915173,-0.0528792109500101,0.0984079872957538,-0.537346737832243,0.591028126847319,0.83029579541312,"Not Significant",""
"COLCA1",1176.26343515371,-0.690249718744711,0.0711965404686521,-9.69498959080221,3.16669969713678e-22,9.43030244502446e-20,"Not Significant",""
"COLCA2",344.77327195174,-0.251138077413494,0.118010914659057,-2.12809194928327,0.0333294606869308,0.160370232451955,"Not Significant",""
"COLGALT1",1630.74063683304,-0.091881120241037,0.0580338591229236,-1.58323298897667,0.113368370020613,0.353552309326948,"Not Significant",""
"COMMD1",71.9690763362399,-0.0166922219406561,0.245659956747276,-0.067948485221905,0.945826642283847,0.97980280876089,"Not Significant",""
"COMMD10",201.215942779866,-0.234360451326999,0.144463898805991,-1.62227693744951,0.104744064474467,0.337475245928776,"Not Significant",""
"COMMD2",1001.19508918465,-0.0904045028797781,0.0783557336507293,-1.15377010293537,0.248594434397048,0.556368390448824,"Not Significant",""
"COMMD4",868.776657848927,-0.207565662167842,0.0827039845801276,-2.50974198185992,0.0120819404880023,0.0772228101624747,"Not Significant",""
"COMMD5",147.832759832243,0.0263032710844172,0.166660815386211,0.157825167382407,0.874594566493454,0.955750614598832,"Not Significant",""
"COMMD6",554.706771514321,0.168571075215506,0.0915445027684794,1.84141122751882,0.0655613187238276,0.250361501850178,"Not Significant",""
"COMMD7",579.879709126488,0.31121180818325,0.0931466386633616,3.34109542382942,0.000834485371015043,0.00984987717513011,"Not Significant",""
"COMMD8",161.010205291044,0.0960152402632388,0.178438791501422,0.538085017586961,0.590518355507009,0.830244649142307,"Not Significant",""
"COMMD9",538.944980600873,-0.187388306260618,0.100945473219056,-1.85633194124491,0.0634062589887771,0.245287415473021,"Not Significant",""
"COMT",2216.72651542892,0.0638187472567418,0.0568458007169261,1.12266423292265,0.26158012395203,0.573119695001205,"Not Significant",""
"COMTD1",114.06313437391,-0.097343731498587,0.193694701969654,-0.502562695358792,0.615271762652024,0.843880586579409,"Not Significant",""
"COPA",5519.62743285861,0.111690812733822,0.0417011757135496,2.67836124096451,0.00739833792410001,0.0535976128450498,"Not Significant",""
"COPB1",3889.78240325303,0.173227475241251,0.0518562989093804,3.34052909452656,0.000836189188348159,0.00984987717513011,"Not Significant",""
"COPB2",3347.693929406,0.00390025466576658,0.0493535946150021,0.0790267597769061,0.93701133839702,0.97712661060435,"Not Significant",""
"COPE",416.616900989524,0.0568490232179358,0.105724236484124,0.537710416347841,0.590776986876511,0.83026271718213,"Not Significant",""
"COPG1",5259.75849111532,0.276083144707646,0.0436693390888233,6.32212784686514,2.57985789609128e-10,1.66572063804265e-08,"Not Significant",""
"COPG2",371.005754081023,-0.125751895006611,0.108917758519742,-1.15455823472366,0.248271378129319,0.556107471523328,"Not Significant",""
"COPRS",374.835812271034,-0.174953053607853,0.110841477999358,-1.57840780153496,0.114471954083858,0.355958447880033,"Not Significant",""
"COPS2",1839.7860372789,-0.0924830317255523,0.0609644031968548,-1.51700052614184,0.12926655119342,0.382608015215898,"Not Significant",""
"COPS3",879.23291247163,0.071670227454484,0.0771189431126526,0.929346598406967,0.352709493198612,0.661937020063881,"Not Significant",""
"COPS4",472.800674433262,0.0295887780760388,0.103157702354249,0.286830526473237,0.774242087838397,0.914204608005979,"Not Significant",""
"COPS5",708.292881070154,-0.0656020028505872,0.0826989536135433,-0.793262792140623,0.427624730127055,0.721709468195001,"Not Significant",""
